row_id,split,case_family_id,scenario_family,message,current_state,has_active_task,active_intent,active_domain,pending_slot,suspended_task_count,control_result,slot_match,slot_match_type,slot_value_type,explicit_switch_signal,has_business_object,setfit_top1_label,setfit_top1_score,setfit_top2_label,setfit_top2_score,setfit_margin,setfit_low_conf,setfit_ambiguous,llm_review_expected,target_decision,target_intent,target_domain,target_risk_level,target_priority,feature_source,sample_weight,notes
11232,train,CONFIRMING_DENY:51967,CONFIRMING_DENY,暂时别执行,CONFIRMING,True,AFTERSALE.REFUND,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.REFUND,0.3869,ORDER.CANCEL,0.2939,0.093,True,True,False,DENY_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
11233,train,OOS_UNKNOWN:44258,OOS_UNKNOWN,今天台北下雨吗,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.5382,LOGISTICS.DELIVERY_TIME,0.5024,0.0358,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
11234,train,COLLECTING_SLOT_PHRASED:85042,COLLECTING_SLOT_PHRASED,我的订单号是12345678,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,ORDER.QUERY_STATUS,0.7367,PAYMENT.ISSUE,0.312,0.4247,False,False,False,CONTINUE_CURRENT,PAYMENT.ISSUE,PAYMENT,L1,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11235,train,IDLE_CLEAR_INTENT:00284,IDLE_CLEAR_INTENT,麻烦帮我保修规定怎么说,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,FAQ.GENERAL,0.9541,AFTERSALE.RETURN,0.1875,0.7666,False,False,False,ACCEPT_NEW_INTENT,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.0,
11236,train,COLLECTING_SWITCH_IMPLICIT:99906,COLLECTING_SWITCH_IMPLICIT,我要投诉,COLLECTING,True,AFTERSALE.EXCHANGE,AFTERSALE,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,AFTERSALE.COMPLAIN,0.8373,AFTERSALE.EXCHANGE,0.0576,0.7797,False,False,False,SWITCH_NEW,AFTERSALE.COMPLAIN,AFTERSALE,L2,60,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11237,train,COLLECTING_SWITCH_IMPLICIT:49732,COLLECTING_SWITCH_IMPLICIT,发票抬头怎么填,COLLECTING,True,PRODUCT.RECOMMEND,PRODUCT,use_scene,1,NONE,False,NONE,NONE,False,True,PAYMENT.INVOICE,0.945,PRODUCT.RECOMMEND,0.0533,0.8917,False,False,False,SWITCH_NEW,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11238,train,AMBIGUOUS_PAIR:37653,AMBIGUOUS_PAIR,我不想要了,COLLECTING,True,AFTERSALE.COMPLAIN,AFTERSALE,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,True,ORDER.CANCEL,0.5639,AFTERSALE.REFUND,0.5249,0.039,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
11239,train,IDLE_CLEAR_INTENT:73779,IDLE_CLEAR_INTENT,我要取消订单,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.CANCEL,0.9533,AFTERSALE.REFUND,0.0803,0.873,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,
11240,train,TRANSFER_HUMAN:90472,TRANSFER_HUMAN,给我人工处理,IDLE,False,,,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.7831,META.UNKNOWN,0.1223,0.6608,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
11241,train,IDLE_CLEAR_INTENT:91692,IDLE_CLEAR_INTENT,多谢了,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,CHITCHAT.THANKS,0.8161,PRODUCT.ASK_PRICE,0.067,0.7491,False,False,False,ACCEPT_NEW_INTENT,CHITCHAT.THANKS,CHITCHAT,L0,90,SYNTHETIC_SIMULATED,1.0,
11242,train,COLLECTING_OTHER_SLOT:12075,COLLECTING_OTHER_SLOT,公司名称填星河贸易,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,invoice_title,0,NONE,True,SEMANTIC_SLOT,INVOICE_TITLE,False,False,PAYMENT.INVOICE,0.6687,PAYMENT.INVOICE,0.6438,0.0249,False,True,False,CONTINUE_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
11243,train,COLLECTING_SWITCH_EXPLICIT:43294,COLLECTING_SWITCH_EXPLICIT,这个先放着，会员积分有什么规则,COLLECTING,True,META.BOT_IDENTITY,META,customer_phone_or_order_id,0,NONE,False,NONE,NONE,True,True,FAQ.GENERAL,0.8086,META.BOT_IDENTITY,0.1881,0.6205,False,False,False,SWITCH_NEW,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.0,
11244,train,ORDER_CANCEL_WITH_OBJECT:64841,ORDER_CANCEL_WITH_OBJECT,还没发货就取消吧,IDLE,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.8197,META.ABORT,0.0354,0.7843,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
11245,train,COLLECTING_SLOT_PHRASED:13296,COLLECTING_SLOT_PHRASED,这单是18500001111,COLLECTING,True,LOGISTICS.TRACK,LOGISTICS,customer_phone_or_order_id,0,NONE,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.7722,LOGISTICS.TRACK,0.2759,0.4963,False,False,False,CONTINUE_CURRENT,LOGISTICS.TRACK,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11246,validation,COLLECTING_SWITCH_IMPLICIT:33482,COLLECTING_SWITCH_IMPLICIT,运费多少钱,COLLECTING,True,ORDER.CREATE,ORDER,product_id,1,NONE,False,NONE,NONE,False,True,LOGISTICS.SHIPPING_FEE,0.6978,ORDER.CREATE,0.6209,0.0769,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11247,validation,AMBIGUOUS_PAIR:89365,AMBIGUOUS_PAIR,订单怎么还没到,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.711,LOGISTICS.DELIVERY_TIME,0.6915,0.0195,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
11248,train,CONFIRMING_DENY:73545,CONFIRMING_DENY,不要,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CHANGE_ADDRESS,0.5516,PAYMENT.METHOD,0.4336,0.118,True,False,False,DENY_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
11249,train,CONFIRMING_CONFIRM:00263,CONFIRMING_CONFIRM,就这样,CONFIRMING,True,AFTERSALE.RETURN,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.RETURN,0.3806,AFTERSALE.EXCHANGE,0.3372,0.0434,True,True,False,CONFIRM_CURRENT,AFTERSALE.RETURN,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
11250,train,COLLECTING_SLOT_PHRASED:47418,COLLECTING_SLOT_PHRASED,订单号 A20260730188,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,PAYMENT.ISSUE,0.3276,ORDER.QUERY_STATUS,0.2503,0.0773,True,True,False,CONTINUE_CURRENT,PAYMENT.ISSUE,PAYMENT,L1,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11251,train,COLLECTING_SWITCH_IMPLICIT:08194,COLLECTING_SWITCH_IMPLICIT,这是人工回复吗,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,2,NONE,False,NONE,NONE,False,True,META.BOT_IDENTITY,0.9571,ORDER.CHANGE_ADDRESS,0.0714,0.8857,False,False,False,SWITCH_NEW,META.BOT_IDENTITY,META,L0,90,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11252,train,ORDER_CANCEL_WITH_OBJECT:42158,ORDER_CANCEL_WITH_OBJECT,还没发货就取消吧,COLLECTING,False,,,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.9186,META.ABORT,0.0911,0.8275,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
11253,train,COLLECTING_SWITCH_IMPLICIT:13838,COLLECTING_SWITCH_IMPLICIT,七天无理由是什么意思,COLLECTING,True,PRODUCT.ASK_INFO,PRODUCT,attr_type,0,NONE,False,NONE,NONE,False,True,FAQ.GENERAL,0.8242,PRODUCT.ASK_INFO,0.1206,0.7036,False,False,False,SWITCH_NEW,FAQ.GENERAL,FAQ,L0,80,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11254,validation,COLLECTING_SWITCH_IMPLICIT:46331,COLLECTING_SWITCH_IMPLICIT,库存有多少,COLLECTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_STOCK,0.5566,AFTERSALE.REFUND,0.4825,0.0741,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11255,train,OOS_UNKNOWN:15254,OOS_UNKNOWN,附近有什么好吃的,COLLECTING,True,PAYMENT.ISSUE,PAYMENT,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.3749,FAQ.GENERAL,0.3405,0.0344,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
11256,validation,AMBIGUOUS_PAIR:89365,AMBIGUOUS_PAIR,订单怎么还没到,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.7527,LOGISTICS.DELIVERY_TIME,0.7247,0.028,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
11257,train,IDLE_CLEAR_INTENT:82259,IDLE_CLEAR_INTENT,我的券不能使用,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PROMOTION.COUPON,0.8217,AFTERSALE.RETURN,0.0467,0.775,False,False,False,ACCEPT_NEW_INTENT,PROMOTION.COUPON,PROMOTION,L1,70,SYNTHETIC_SIMULATED,1.0,
11258,train,COLLECTING_SWITCH_IMPLICIT:26908,COLLECTING_SWITCH_IMPLICIT,能开专票吗,COLLECTING,True,PROMOTION.ACTIVITY,PROMOTION,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,PAYMENT.INVOICE,0.7887,PROMOTION.ACTIVITY,0.0154,0.7733,False,False,False,SWITCH_NEW,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11259,validation,COLLECTING_SLOT_PHRASED:43141,COLLECTING_SLOT_PHRASED,手机号是13688886666,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,LOGISTICS.DELIVERY_TIME,0.5332,ORDER.QUERY_STATUS,0.4782,0.055,True,True,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11260,train,COLLECTING_SWITCH_IMPLICIT:86021,COLLECTING_SWITCH_IMPLICIT,库存有多少,COLLECTING,True,META.BOT_IDENTITY,META,customer_phone_or_order_id,1,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_STOCK,0.833,META.BOT_IDENTITY,0.1989,0.6341,False,False,False,SWITCH_NEW,PRODUCT.ASK_STOCK,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11261,train,ABORT_BARE:15021,ABORT_BARE,没事了,EXECUTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.4081,AFTERSALE.REFUND,0.3029,0.1052,True,False,False,CANCEL_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
11262,train,AMBIGUOUS_PAIR:76068,AMBIGUOUS_PAIR,这个价格有活动吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_PRICE,0.6856,PROMOTION.ACTIVITY,0.6683,0.0173,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
11263,train,COLLECTING_SLOT_PHRASED:86660,COLLECTING_SLOT_PHRASED,我的订单号是202607300001,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,ORDER.QUERY_STATUS,0.931,LOGISTICS.DELIVERY_TIME,0.1139,0.8171,False,False,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11264,test,COLLECTING_SLOT_PURE:80437,COLLECTING_SLOT_PURE,13800138000,COLLECTING,True,AFTERSALE.REPAIR,AFTERSALE,customer_phone_or_order_id,0,RULE_SLOT_ONLY,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,AFTERSALE.REPAIR,0.405,ORDER.QUERY_STATUS,0.306,0.099,True,True,False,CONTINUE_CURRENT,AFTERSALE.REPAIR,AFTERSALE,L2,60,SYNTHETIC_SIMULATED,1.0,pending-slot-aware extraction 应优先于业务意图切换
11265,train,ORDER_CANCEL_WITH_OBJECT:09035,ORDER_CANCEL_WITH_OBJECT,帮我取消这单,IDLE,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,True,ORDER.CANCEL,0.8534,META.ABORT,0.1848,0.6686,False,False,False,ACCEPT_NEW_INTENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,带订单宾语时不能判 META.ABORT
11266,train,CONFIRMING_CONFIRM:09341,CONFIRMING_CONFIRM,可以执行,CONFIRMING,True,ORDER.CHANGE_ADDRESS,ORDER,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,ORDER.CHANGE_ADDRESS,0.44,PAYMENT.METHOD,0.3719,0.0681,True,True,False,CONFIRM_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
11267,train,IDLE_CLEAR_INTENT:48009,IDLE_CLEAR_INTENT,请问家用选哪款好,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.RECOMMEND,0.8067,AFTERSALE.RETURN,0.1681,0.6386,False,False,False,ACCEPT_NEW_INTENT,PRODUCT.RECOMMEND,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
11268,test,IDLE_CLEAR_INTENT:42122,IDLE_CLEAR_INTENT,预算两千帮我推荐,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.RECOMMEND,0.8061,AFTERSALE.RETURN,0.0378,0.7683,False,False,False,ACCEPT_NEW_INTENT,PRODUCT.RECOMMEND,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
11269,validation,AMBIGUOUS_PAIR:55087,AMBIGUOUS_PAIR,货到哪了还没发,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,LOGISTICS.DELIVERY_TIME,0.5607,LOGISTICS.TRACK,0.5474,0.0133,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
11270,train,TRANSFER_HUMAN:07076,TRANSFER_HUMAN,转人工,IDLE,False,,,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.9114,META.UNKNOWN,0.1286,0.7828,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
11271,train,ABORT_BARE:19459,ABORT_BARE,放弃,EXECUTING,True,AFTERSALE.REFUND,AFTERSALE,customer_phone_or_order_id,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.ABORT,0.5319,AFTERSALE.REFUND,0.4828,0.0491,True,True,False,CANCEL_CURRENT,AFTERSALE.REFUND,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,裸取消压倒当前操作
11272,train,COLLECTING_SWITCH_IMPLICIT:28065,COLLECTING_SWITCH_IMPLICIT,我要退款,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,True,AFTERSALE.REFUND,0.6474,ORDER.QUERY_STATUS,0.5794,0.068,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11273,train,MULTI_INTENT:85261,MULTI_INTENT,先看看库存，有货的话帮我下单,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,AFTERSALE.RETURN,0.6279,AFTERSALE.REFUND,0.5282,0.0997,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.0,多意图与条件任务先交分段/LLM，不由 meta 直接执行
11274,train,COLLECTING_SWITCH_IMPLICIT:96942,COLLECTING_SWITCH_IMPLICIT,能说下你是什么吗,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,new_address,0,NONE,False,NONE,NONE,False,True,META.BOT_IDENTITY,0.6259,ORDER.CHANGE_ADDRESS,0.6138,0.0121,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11275,test,TRANSFER_HUMAN:01938,TRANSFER_HUMAN,联系人工客服,IDLE,False,,,,0,RULE_KEYWORD,False,NONE,NONE,False,False,META.TRANSFER_HUMAN,0.9342,META.UNKNOWN,0.0597,0.8745,False,False,False,TRANSFER_HUMAN,META.TRANSFER_HUMAN,META,L0,30,SYNTHETIC_SIMULATED,1.0,
11276,train,CONFIRMING_CONFIRM:58052,CONFIRMING_CONFIRM,是的,CONFIRMING,True,AFTERSALE.EXCHANGE,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.EXCHANGE,0.4217,ORDER.CANCEL,0.3361,0.0856,True,True,False,CONFIRM_CURRENT,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,META.CONFIRM 仅 CONFIRMING 有效
11277,train,COLLECTING_SLOT_PHRASED:34503,COLLECTING_SLOT_PHRASED,我的订单号是13688886666,COLLECTING,True,ORDER.CANCEL,ORDER,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,True,ORDER.QUERY_STATUS,0.7239,ORDER.CANCEL,0.0482,0.6757,False,False,False,CONTINUE_CURRENT,ORDER.CANCEL,ORDER,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11278,train,COLLECTING_SWITCH_EXPLICIT:16533,COLLECTING_SWITCH_EXPLICIT,再帮我，这单改到公司地址,COLLECTING,True,LOGISTICS.SHIPPING_FEE,LOGISTICS,order_amount,2,NONE,False,NONE,NONE,True,True,ORDER.CHANGE_ADDRESS,0.9543,LOGISTICS.SHIPPING_FEE,0.1468,0.8075,False,False,False,SWITCH_NEW,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.0,
11279,train,COLLECTING_OTHER_SLOT:14296,COLLECTING_OTHER_SLOT,公司专票,COLLECTING,True,PAYMENT.INVOICE,PAYMENT,invoice_type,0,NONE,True,SEMANTIC_SLOT,INVOICE_TYPE,False,False,PAYMENT.INVOICE,0.5772,PAYMENT.INVOICE,0.5052,0.072,True,True,False,CONTINUE_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,槽位语义匹配成功时续接当前任务
11280,validation,AMBIGUOUS_PAIR:89365,AMBIGUOUS_PAIR,订单怎么还没到,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,LOGISTICS.DELIVERY_TIME,0.5614,ORDER.QUERY_STATUS,0.4962,0.0652,True,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
11281,train,OOS_UNKNOWN:21842,OOS_UNKNOWN,我想咨询贷款,IDLE,False,,,,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.4944,PAYMENT.INVOICE,0.4632,0.0312,True,True,True,UNKNOWN,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
11282,train,COLLECTING_SWITCH_IMPLICIT:37391,COLLECTING_SWITCH_IMPLICIT,查下运输轨迹,COLLECTING,True,PROMOTION.COUPON,PROMOTION,coupon_id,1,NONE,False,NONE,NONE,False,True,LOGISTICS.TRACK,0.8867,PROMOTION.COUPON,0.0506,0.8361,False,False,False,SWITCH_NEW,LOGISTICS.TRACK,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11283,train,COLLECTING_SLOT_PHRASED:95482,COLLECTING_SLOT_PHRASED,编号为8899001122,COLLECTING,True,LOGISTICS.DELIVERY_TIME,LOGISTICS,customer_phone_or_order_id,0,NONE,True,EXPLICIT_SLOT_NAME,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.7867,LOGISTICS.DELIVERY_TIME,0.1709,0.6158,False,False,False,CONTINUE_CURRENT,LOGISTICS.DELIVERY_TIME,LOGISTICS,L1,70,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11284,train,AMBIGUOUS_PAIR:39800,AMBIGUOUS_PAIR,钱扣了订单没反应,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,ORDER.QUERY_STATUS,0.6135,PAYMENT.ISSUE,0.5857,0.0278,False,True,True,SEND_TO_LLM,,,,,SYNTHETIC_SIMULATED,1.5,top1 较高但 margin 小，进入候选二判
11285,test,OOS_UNKNOWN:51289,OOS_UNKNOWN,帮我写一首诗,COLLECTING,True,LOGISTICS.TRACK,LOGISTICS,customer_phone_or_order_id,0,NONE,False,NONE,NONE,False,False,META.UNKNOWN,0.4477,ORDER.CANCEL,0.3484,0.0993,True,True,True,ASK_CLARIFICATION,,,,,SYNTHETIC_SIMULATED,1.0,有 active_task 但无续接证据时不得污染槽位
11286,train,CONFIRMING_DENY:72834,CONFIRMING_DENY,不确认,CONFIRMING,True,PAYMENT.INVOICE,PAYMENT,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,PAYMENT.INVOICE,0.4793,ORDER.QUERY_STATUS,0.452,0.0273,True,True,False,DENY_CURRENT,PAYMENT.INVOICE,PAYMENT,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
11287,train,COLLECTING_SLOT_PHRASED:23531,COLLECTING_SLOT_PHRASED,下单手机12345678,COLLECTING,True,ORDER.CHANGE_ADDRESS,ORDER,customer_phone_or_order_id,0,NONE,True,CONTEXTUAL_ANSWER,ORDER_ID_OR_PHONE,False,False,ORDER.QUERY_STATUS,0.7751,ORDER.CHANGE_ADDRESS,0.2972,0.4779,False,False,False,CONTINUE_CURRENT,ORDER.CHANGE_ADDRESS,ORDER,L3,60,SYNTHETIC_SIMULATED,1.5,pending-slot-aware extraction 应优先于业务意图切换
11288,train,COLLECTING_SWITCH_IMPLICIT:54504,COLLECTING_SWITCH_IMPLICIT,寄到深圳要运费吗,COLLECTING,True,ORDER.CREATE,ORDER,quantity,0,NONE,False,NONE,NONE,False,True,LOGISTICS.SHIPPING_FEE,0.788,ORDER.CREATE,0.0926,0.6954,False,False,False,SWITCH_NEW,LOGISTICS.SHIPPING_FEE,LOGISTICS,L0,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11289,train,COLLECTING_SWITCH_IMPLICIT:07042,COLLECTING_SWITCH_IMPLICIT,最低什么价,COLLECTING,True,AFTERSALE.COMPLAIN,AFTERSALE,complaint_content,2,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_PRICE,0.9209,AFTERSALE.COMPLAIN,0.1024,0.8185,False,False,False,SWITCH_NEW,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.5,任务进行态隐式切换应使用更严格分数与 margin
11290,train,COLLECTING_SWITCH_EXPLICIT:94416,COLLECTING_SWITCH_EXPLICIT,另外，对比一下这几个商品,COLLECTING,True,ORDER.QUERY_STATUS,ORDER,customer_phone_or_order_id,2,NONE,False,NONE,NONE,True,True,PRODUCT.COMPARE,0.8103,ORDER.QUERY_STATUS,0.0269,0.7834,False,False,False,SWITCH_NEW,PRODUCT.COMPARE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
11291,train,IDLE_CLEAR_INTENT:48640,IDLE_CLEAR_INTENT,价格还能便宜吗,IDLE,False,,,,0,NONE,False,NONE,NONE,False,True,PRODUCT.ASK_PRICE,0.8723,PROMOTION.ACTIVITY,0.08,0.7923,False,False,False,ACCEPT_NEW_INTENT,PRODUCT.ASK_PRICE,PRODUCT,L0,70,SYNTHETIC_SIMULATED,1.0,
11292,train,CONFIRMING_DENY:78137,CONFIRMING_DENY,暂时别执行,CONFIRMING,True,AFTERSALE.EXCHANGE,AFTERSALE,,0,RULE_CONFIRM_GATE,False,NONE,NONE,False,False,AFTERSALE.EXCHANGE,0.4336,AFTERSALE.REFUND,0.3544,0.0792,True,True,False,DENY_CURRENT,AFTERSALE.EXCHANGE,AFTERSALE,L3,60,SYNTHETIC_SIMULATED,1.0,否认当前确认门，不等于 ORDER.CANCEL
